943,4
944,1887
945,577
946,1470
947,2618
948,3399
949,3331
950,1451
951,358
952,2480
953,357
954,2628
955,2443
956,986
957,723
958,2855
959,2900
960,1168
961,3405
962,3623
963,3238
964,250
965,1647
966,1626
967,692
968,1466
969,578
970,1592
971,2052
972,1579
973,997
974,887
975,2927
976,669
977,3388
978,2237
979,3118
980,1137
981,1419
982,3367
983,2084
984,202
985,907
986,2126
987,3294
988,1030
989,1418
990,2710
991,2105
992,1152
993,2837
994,3669
995,2501
996,1170
997,2366
998,645
999,1677
1000,2026
1001,2131
1002,3448
1003,3559
1004,2106
1005,109
1006,3045
1007,1821
1008,2904
1009,2711
1010,2780
1011,2156
1012,411
1013,868
1014,1440
1015,1415
1016,3505
1017,624
1018,1939
1019,2301
1020,3135
1021,2154
1022,1739
1023,480
1024,2312
1025,2428
1026,3305
1027,3606
1028,1198
1029,3009
1030,3347
1031,3548
1032,8
1033,2259
1034,1153
1035,2320
1036,305
1037,1928
1038,2835
1039,2100
1040,2997
1041,2282
1042,2808
1043,3542
1044,1022
1045,2161
1046,2727
1047,713
1048,1505
1049,1792
1050,2088
1051,183
1052,3462
1053,1061
1054,36
1055,912
1056,1603
1057,1798
1058,463
1059,452
1060,2581
1061,1920
1062,1680
1063,682
1064,2514
1065,853
1066,3514
1067,860
1068,1429
1069,1202
1070,3246
1071,2772
1072,767
1073,1979
1074,508
1075,2177
1076,1295
1077,1883
1078,3519
1079,3483
1080,1264
1081,95
1082,1983
1083,2124
1084,119
1085,3266
1086,1684
1087,3041
1088,2884
1089,2623
1090,2380
1091,1079
1092,1261
1093,3563
1094,1460
1095,993
1096,1244
1097,1777
1098,3289
1099,3044
1100,972
1101,1147
1102,2460
1103,2594
1104,3655
1105,399
1106,2973
1107,1501
1108,654
1109,2130
1110,1773
1111,3518
1112,2936
1113,3159
1114,1870
1115,2201
1116,1376
1117,1530
1118,1062
1119,2210
1120,2511
1121,2250
1122,2641
1123,2066
1124,3370
1125,1727
1126,2439
1127,3438
1128,825
1129,1763
1130,168
1131,447
1132,401
1133,695
1134,2660
1135,1826
1136,3628
1137,1441
1138,1297
1139,197
1140,3560
1141,570
1142,286
1143,2981
1144,3554
1145,3309
1146,1143
1147,1672
1148,90
1149,3042
1150,3626
1151,1577
1152,1785
1153,3203
1154,1991
1155,2070
1156,1586
1157,3251
1158,334
1159,111
1160,454
1161,1312
1162,2613
1163,3248
1164,1619
1165,291
1166,2896
1167,2165
1168,1759
1169,2639
1170,2680
1171,391
1172,272
1173,2614
1174,2298
1175,3357
1176,2082
1177,1957
1178,281
1179,1498
1180,3174
1181,568
1182,1989
1183,2358
1184,2611
1185,3600
1186,3549
1187,1477
1188,505
1189,441
1190,404
1191,1320
1192,1474
1193,3048
1194,436
1195,3694
1196,3372
1197,990
1198,1414
1199,2918
1200,1841
1201,1299
1202,3210
1203,3197
1204,1844
1205,3511
1206,595
1207,2924
1208,2335
1209,2412
1210,2669
1211,2954
1212,1609
1213,2685
1214,3345
1215,3368
1216,1018
1217,847
1218,3351
1219,1329
1220,3443
1221,1438
1222,1900
1223,2761
1224,1810
1225,3281
1226,496
1227,1385
1228,1923
1229,2695
1230,2661
1231,780
1232,3184
1233,3220
1234,439
1235,2921
1236,1308
1237,3057
1238,1435
1239,1980
1240,3099
1241,57
1242,1023
1243,661
1244,3480
1245,1683
1246,1628
1247,837
1248,1922
1249,1679
1250,1921
1251,1845
1252,824
1253,2696
1254,998
1255,1348
1256,3375
1257,2674
1258,2294
1259,1717
1260,2938
1261,1306
1262,2056
1263,545
1264,3207
1265,700
1266,2655
1267,3217
1268,3432
1269,3395
1270,1274
1271,1612
1272,2988
1273,3195
1274,2989
1275,1789
1276,959
1277,3291
1278,365
1279,591
1280,344
1281,1176
1282,2707
1283,2260
1284,873
1285,1006
1286,1971
1287,1367
1288,2806
1289,3136
1290,2436
1291,850
1292,2902
1293,3223
1294,1621
1295,2721
1296,1108
1297,3373
1298,416
1299,2452
1300,871
1301,703
1302,3222
1303,230
1304,2966
1305,2741
1306,3005
1307,2512
1308,3534
1309,2658
1310,1381
1311,942
1312,2274
1313,2897
1314,2244
1315,2080
1316,2909
1317,3509
1318,2621
1319,3349
1320,580
1321,2395
1322,3190
1323,1489
1324,1166
1325,31
1326,874
1327,3208
1328,2247
1329,178
1330,2352
1331,932
1332,2071
1333,1927
1334,2486
1335,2187
1336,2216
1337,2330
1338,280
1339,3627
1340,2393
1341,3296
1342,266
1343,7
1344,1947
1345,3376
1346,433
1347,3464
1348,2939
1349,2691
1350,65
1351,420
1352,1205
1353,1237
1354,114
1355,2306
1356,999
1357,3452
1358,2346
1359,2420
1360,2516
1361,744
1362,397
1363,3396
1364,440
1365,3629
1366,1766
1367,575
1368,1895
1369,2079
1370,2300
1371,421
1372,1317
1373,3690
1374,226
1375,3189
1376,1352
1377,2377
1378,3263
1379,2980
1380,150
1381,2776
1382,3212
1383,1469
1384,1365
1385,2601
1386,2678
1387,1490
1388,455
1389,1253
1390,2286
1391,1999
1392,3233
1393,3450
1394,1492
1395,2779
1396,1832
1397,2004
1398,2363
1399,1019
1400,244
1401,75
1402,1323
1403,881
1404,851
1405,1695
1406,2716
1407,1289
1408,3280
1409,2345
1410,2811
1411,2190
1412,2263
1413,1993
1414,1891
1415,2756
1416,2591
1417,2340
1418,1735
1419,3467
1420,2278
1421,855
1422,2627
1423,3188
1424,1564
1425,1285
1426,1463
1427,3262
1428,733
1429,509
1430,2185
1431,2905
1432,3668
1433,1815
1434,2985
1435,1432
1436,2667
1437,587
1438,1443
1439,1488
1440,2353
1441,323
1442,2670
1443,1756
1444,852
1445,1448
1446,2032
1447,2746
1448,77
1449,2633
1450,586
1451,203
1452,1071
1453,2133
1454,3479
1455,2933
1456,163
1457,1942
1458,1804
1459,647
1460,1135
1461,3290
1462,2950
1463,1725
1464,3301
1465,1507
1466,599
1467,1578
1468,2289
1469,3214
1470,1132
1471,3069
1472,41
1473,3603
1474,1697
1475,2060
1476,2668
1477,113
1478,1985
1479,2586
1480,2075
1481,674
1482,976
1483,3344
1484,82
1485,1192
1486,1102
1487,904
1488,684
1489,3437
1490,3529
1491,1075
1492,3117
1493,3589
1494,364
1495,135
1496,1583
1497,604
1498,1174
1499,1421
1500,2148
1501,1799
1502,3585
1503,2027
1504,3001
1505,2497
1506,23
1507,660
1508,1453
1509,1472
1510,2458
1511,3132
1512,2959
1513,2145
1514,3087
1515,2143
1516,2331
1517,18
1518,2397
1519,3040
1520,153
1521,1746
1522,994
1523,361
1524,329
1525,2645
1526,1248
1527,2687
1528,1726
1529,3408
1530,2726
1531,2538
1532,909
1533,2495
1534,1112
1535,1808
1536,922
1537,2720
1538,1528
1539,3236
1540,1067
1541,2781
1542,3205
1543,21
1544,1707
1545,3474
1546,789
1547,2737
1548,2073
1549,3010
1550,2596
1551,2872
1552,1774
1553,2797
1554,1104
1555,1382
1556,3325
1557,960
1558,3192
1559,1005
1560,2799
1561,3465
1562,1761
1563,1517
1564,3604
1565,3455
1566,603
1567,223
1568,1796
1569,680
1570,2636
1571,3387
1572,2548
1573,1585
1574,880
1575,629
1576,3137
1577,481
1578,653
1579,3469
1580,943
1581,2531
1582,1950
1583,453
1584,3244
1585,1456
1586,1379
1587,2184
1588,652
1589,3442
1590,631
1591,2339
1592,2155
1593,1484
1594,2303
1595,1858
1596,1139
1597,1567
1598,1770
1599,3129
1600,2189
1601,201
1602,3015
1603,2901
1604,1842
1605,3079
1606,2470
1607,14
1608,1447
1609,1467
1610,1042
1611,1790
1612,91
1613,147
1614,2087
1615,966
1616,2144
1617,1172
1618,3141
1619,788
1620,1868
1621,2310
1622,3211
1623,2883
1624,1709
1625,1310
1626,2383
1627,821
1628,2157
1629,3561
1630,2164
1631,3636
1632,1287
1633,3016
1634,3457
1635,2466
1636,70
1637,2421
1638,3054
1639,3567
1640,3374
1641,778
1642,802
1643,1377
1644,2477
1645,120
1646,205
1647,1146
1648,2047
1649,1452
1650,965
1651,1885
1652,2302
1653,3475
1654,1946
1655,400
1656,814
1657,1070
1658,2777
1659,2650
1660,1249
1661,2743
1662,2048
1663,746
1664,866
1665,3431
1666,409
1667,1568
1668,1283
1669,2429
1670,565
1671,1321
1672,1374
1673,3215
1674,1784
1675,406
1676,443
1677,458
1678,2054
1679,1742
1680,1136
1681,297
1682,2704
1683,3277
1684,1987
1685,2171
1686,1314
1687,3083
1688,1934
1689,3423
1690,1082
1691,20
1692,2609
1693,551
1694,3070
1695,2413
1696,2036
1697,794
1698,2355
1699,1535
1700,3525
1701,1588
1702,2965
1703,3361
1704,1686
1705,43
1706,3239
1707,2053
1708,1741
1709,2826
1710,2742
1711,2673
1712,2202
1713,2197
1714,1608
1715,333
1716,1383
1717,3468
1718,1154
1719,1574
1720,2002
1721,815
1722,1736
1723,1710
1724,3092
1725,683
1726,3171
1727,1161
1728,2374
1729,2738
1730,3615
1731,3392
1732,2040
1733,98
1734,2971
1735,1944
1736,2887
1737,1162
1738,1838
1739,1358
1740,2248
1741,3666
1742,2730
1743,1250
1744,649
1745,1311
1746,154
1747,804
1748,612
1749,977
1750,3679
1751,3591
1752,2793
1753,1734
1754,3103
1755,1537
1756,2603
1757,2689
1758,1580
1759,1817
1760,1207
1761,1426
1762,497
1763,549
1764,2384
1765,3502
1766,2369
1767,2304
1768,1122
1769,2564
1770,3366
1771,2763
1772,2692
1773,71
1774,3482
1775,1504
1776,539
1777,1970
1778,3283
1779,3146
1780,2239
1781,3068
1782,3533
1783,2234
1784,3302
1785,180
1786,3091
1787,3028
1788,2729
1789,1723
1790,348
1791,3084
1792,506
1793,3155
1794,2318
1795,60
1796,1269
1797,1750
1798,1400
1799,3454
1800,1949
1801,2231
1802,791
1803,1813
1804,450
1805,2773
1806,1635
1807,520
1808,169
1809,2182
1810,1336
1811,2337
1812,1427
1813,1640
1814,1907
1815,2012
1816,1386
1817,478
1818,2798
1819,3180
1820,3381
1821,3110
1822,64
1823,3154
1824,1995
1825,2006
1826,3556
1827,257
1828,2367
1829,2037
1830,754
1831,2700
1832,2372
1833,1523
1834,3334
1835,1681
1836,356
1837,2387
1838,790
1839,3412
1840,2858
1841,562
1842,3595
1843,3257
1844,732
1845,1719
1846,1839
1847,2321
1848,708
1849,1935
1850,1566
1851,3461
1852,264
1853,1349
1854,2964
1855,1731
1856,2941
1857,2788
1858,118
1859,351
1860,304
1861,523
1862,3579
1863,3204
1864,2862
1865,2768
1866,2903
1867,1370
1868,598
1869,2482
1870,2003
1871,1149
1872,2976
1873,3153
1874,564
1875,2597
1876,1024
1877,3530
1878,1057
1879,3651
1880,2832
1881,2686
1882,1127
1883,1101
1884,3096
1885,752
1886,3371
1887,1831
1888,2011
1889,2492
1890,1110
1891,3359
1892,769
1893,311
1894,1732
1895,2847
1896,1294
1897,56
1898,711
1899,89
1900,2390
1901,3430
1902,2947
1903,2677
1904,2484
1905,2134
1906,2984
1907,579
1908,1996
1909,2911
1910,609
1911,718
1912,1459
1913,1633
1914,1515
1915,2392
1916,417
1917,3051
1918,67
1919,3544
1920,1219
1921,102
1922,51
1923,3398
1924,133
1925,1825
1926,396
1927,1134
1928,2334
1929,3335
1930,1481
1931,1849
1932,2459
1933,875
1934,801
1935,460
1936,44
1937,2475
1938,476
1939,2612
1940,1140
1941,2437
1942,1117
1943,2410
1944,3151
1945,1218
1946,3618
1947,2875
1948,628
1949,2974
1950,3653
1951,725
1952,2850
1953,970
1954,1748
1955,2537
1956,2188
1957,1972
1958,2751
1959,3582
1960,1229
1961,204
1962,3221
1963,3247
1964,1001
1965,2009
1966,2664
1967,1509
1968,2407
1969,1630
1970,1048
1971,687
1972,3081
1973,80
1974,1313
1975,2020
1976,623
1977,2771
1978,175
1979,1115
1980,347
1981,2455
1982,1428
1983,1002
1984,1859
1985,625
1986,2829
1987,2123
1988,3515
1989,1594
1990,2031
1991,276
1992,2336
1993,373
1994,3229
1995,85
1996,418
1997,3300
1998,2463
1999,472
2000,1886
2001,3145
2002,485
2003,3232
2004,3377
2005,42
2006,2284
2007,1560
2008,696
2009,2515
2010,2110
2011,2104
2012,1362
2013,2894
2014,594
2015,32
2016,2881
2017,327
2018,2638
2019,741
2020,2526
2021,2962
2022,2119
2023,2059
2024,2517
2025,3196
2026,3036
2027,905
2028,1894
2029,2790
2030,1315
2031,2236
2032,200
2033,2385
2034,2225
2035,3555
2036,2326
2037,3382
2038,3178
2039,1605
2040,2827
2041,650
2042,3584
2043,1687
2044,756
2045,2573
2046,2745
2047,2181
2048,3578
2049,3185
2050,2324
2051,2565
2052,2169
2053,1854
2054,2264
2055,1853
2056,3193
2057,1753
2058,2608
2059,969
2060,1599
2061,1473
2062,763
2063,315
2064,632
2065,464
2066,2015
2067,1325
2068,482
2069,511
2070,2042
2071,2014
2072,148
2073,844
2074,689
2075,3034
2076,3337
2077,3663
2078,2206
2079,2081
2080,1388
2081,1561
2082,1411
2083,3272
2084,3216
2085,3492
2086,2347
2087,1869
2088,3409
2089,2241
2090,3020
2091,414
2092,3466
2093,1420
2094,2061
2095,61
2096,2456
2097,1335
2098,1889
2099,3646
2100,2240
2101,3285
2102,2789
2103,1843
2104,158
2105,877
2106,1449
2107,3664
2108,324
2109,2698
2110,1497
2111,2567
2112,2569
2113,740
2114,569
2115,2471
2116,1119
2117,1193
2118,2748
2119,1840
2120,3201
2121,2328
2122,1364
2123,3383
2124,3576
2125,3403
2126,2713
2127,2491
2128,691
2129,2593
2130,2024
2131,121
2132,1782
2133,2508
2134,1866
2135,944
2136,1593
2137,3565
2138,2076
2139,2209
2140,1674
2141,1617
2142,1046
2143,146
2144,1627
2145,161
2146,1512
2147,2162
2148,2744
2149,3050
2150,1069
2151,1689
2152,3245
2153,1851
2154,2718
2155,2605
2156,556
2157,2344
2158,3570
2159,3362
2160,2179
2161,1994
2162,2180
2163,1081
2164,2093
2165,749
2166,2813
2167,1522
2168,602
2169,3478
2170,2752
2171,2820
2172,3082
2173,2138
2174,2448
2175,2509
2176,1194
2177,971
2178,376
2179,721
2180,405
2181,1781
2182,2329
2183,2319
2184,2445
2185,3234
2186,897
2187,3286
2188,92
2189,2351
2190,1722
2191,306
2192,165
2193,2192
2194,2168
2195,2585
2196,1718
2197,1524
2198,1544
2199,925
2200,566
2201,3546
2202,3634
2203,1610
2204,1014
2205,456
2206,1765
2207,817
2208,3169
2209,1499
2210,923
2211,366
2212,3219
2213,116
2214,2795
2215,2089
2216,560
2217,2766
2218,2434
2219,1565
2220,218
2221,3419
2222,2544
2223,1450
2224,2987
2225,38
2226,2923
2227,117
2228,3115
2229,3333
2230,951
2231,2719
2232,1780
2233,926
2234,2265
2235,1471
2236,1767
2237,3164
2238,2676
2239,428
2240,2283
2241,2513
2242,1180
2243,2940
2244,3147
2245,3198
2246,2432
2247,1020
2248,582
2249,3202
2250,2083
2251,1775
2252,110
2253,3177
2254,1867
2255,1977
2256,882
2257,1884
2258,1548
2259,1943
2260,1933
2261,2213
2262,1457
2263,920
2264,838
2265,803
2266,1390
2267,670
2268,1255
2269,751
2270,630
2271,958
2272,3320
2273,3695
2274,2494
2275,572
2276,2067
2277,3226
2278,1607
2279,3313
2280,1721
2281,593
2282,2476
2283,2396
2284,813
2285,3339
2286,2551
2287,529
2288,1812
2289,3496
2290,3513
2291,2821
2292,1532
2293,3687
2294,883
2295,3587
2296,830
2297,3032
2298,870
2299,3206
2300,2782
2301,2200
2302,1282
2303,2078
2304,2783
2305,2646
2306,3635
2307,793
2308,143
2309,2642
2310,3076
2311,2373
2312,172
2313,3493
2314,702
2315,573
2316,3007
2317,2542
2318,1405
2319,1402
2320,3181
2321,3601
2322,583
2323,1391
2324,1678
2325,2193
2326,3404
2327,543
2328,3678
2329,1998
2330,3268
2331,1151
2332,818
2333,1063
2334,465
2335,3111
2336,659
2337,1880
2338,742
2339,2774
2340,2957
2341,1875
2342,3270
2343,3085
2344,2163
2345,1744
2346,2888
2347,764
2348,823
2349,2784
2350,3599
2351,3133
2352,978
2353,3328
2354,3691
2355,3358
2356,3049
2357,17
2358,2899
2359,2583
2360,679
2361,1446
2362,2427
2363,3021
2364,1811
2365,3617
2366,309
2367,1437
2368,1711
2369,3433
2370,2560
2371,2532
2372,3551
2373,1045
2374,2877
2375,1968
2376,1478
2377,184
2378,88
2379,3696
2380,1941
2381,1836
2382,3142
2383,2505
2384,3481
2385,2442
2386,2525
2387,502
2388,349
2389,386
2390,2931
2391,2487
2392,1158
2393,1485
2394,1961
2395,3524
2396,2172
2397,3227
2398,316
2399,1389
2400,2854
2401,3120
2402,799
2403,3512
2404,2049
2405,3023
2406,2315
2407,3089
2408,3638
2409,48
2410,716
2411,2504
2412,237
2413,138
2414,762
2415,783
2416,1118
2417,1664
2418,2648
2419,139
2420,1434
2421,646
2422,3406
2423,3064
2424,1829
2425,3336
2426,576
2427,1012
2428,1911
2429,3255
2430,516
2431,2498
2432,728
2433,29
2434,848
2435,27
2436,2279
2437,1737
2438,2814
2439,279
2440,2530
2441,3149
2442,1966
2443,2207
2444,2851
2445,1559
2446,2152
2447,840
2448,1203
2449,159
2450,792
2451,3022
2452,3645
2453,1926
2454,2224
2455,1828
2456,550
2457,3121
2458,2853
2459,2220
2460,449
2461,3027
2462,3047
2463,3158
2464,1547
2465,2952
2466,3279
2467,2449
2468,194
2469,2728
2470,123
2471,489
2472,807
2473,2342
2474,1562
2475,1235
2476,1078
2477,1879
2478,326
2479,782
2480,1871
2481,2828
2482,1914
2483,1919
2484,10
2485,3304
2486,330
2487,1703
2488,336
2489,2770
2490,2253
2491,890
2492,2699
2493,1033
2494,889
2495,1552
2496,2528
2497,1319
2498,3265
2499,3641
2500,2889
2501,3312
2502,2287
2503,3163
2504,1324
2505,673
2506,1909
2507,2652
2508,1590
2509,2557
2510,2951
2511,3363
2512,1712
2513,3463
2514,2039
2515,1764
2516,535
2517,911
2518,2257
2519,946
2520,166
2521,1458
2522,806
2523,724
2524,2023
2525,1031
2526,701
2527,2297
2528,3410
2529,499
2530,19
2531,3637
2532,1611
2533,2325
2534,177
2535,1240
2536,3573
2537,2362
2538,1614
2539,1976
2540,12
2541,2125
2542,299
2543,2281
2544,949
2545,2025
2546,2995
2547,1026
2548,2805
2549,97
2550,3649
2551,247
2552,40
2553,1533
2554,3685
2555,2694
2556,1814
2557,3138
2558,963
2559,3055
2560,1186
2561,2195
2562,2562
2563,2986
2564,2864
2565,3104
2566,1371
2567,2178
2568,1508
2569,3148
2570,1051
2571,2146
2572,3698
2573,2496
2574,2271
2575,2765
2576,377
2577,1181
2578,2364
2579,3643
2580,1676
2581,3428
2582,3472
2583,3413
2584,3677
2585,901
2586,3446
2587,657
2588,1107
2589,973
2590,1077
2591,2818
2592,841
2593,295
2594,3295
2595,2311
2596,2972
2597,761
2598,2205
2599,738
2600,125
2601,1873
